step,magnitude,direction_x,direction_y,direction_z,episode
387,72.62211658105096,0.980974481061566,0.15655341945996779,0.11480459087503611,2
388,68.56880366453954,0.9918045764854251,0.052746396856292906,0.11636794829147411,2
389,66.4608056314858,0.9977073068500252,-0.010198229969932967,0.06690385386972167,2
390,57.927493562215844,0.9726403202740797,-0.23037435751116242,-0.029974362932272767,2
391,64.80864849682658,0.9452732249995529,-0.2939760901724534,0.1415506559407671,2
392,61.1582597182537,0.9953544767368011,-0.08328777914901356,0.04829711334452319,2
393,0.0,0.0,0.0,0.0,2
394,188.45963204344622,0.9906062595981704,-0.11973427849263393,0.06605256159035089,2
395,162.35921607587002,0.9764099244968275,0.03688892026344009,0.2127507151168092,2
396,210.07574946978477,0.9527372707552898,0.30379547302476523,5.820839279867694e-05,2
397,125.6956662830442,0.9924443585376538,0.12052712020850372,-0.022965372670943795,2
398,126.06509408877841,0.8638675282162477,-0.4897541184546448,0.11778708329700711,2
399,0.0,0.0,0.0,0.0,2
400,0.0,0.0,0.0,0.0,2
401,0.0,0.0,0.0,0.0,2
402,0.0,0.0,0.0,0.0,2
403,0.0,0.0,0.0,0.0,2
404,0.0,0.0,0.0,0.0,2
405,0.0,0.0,0.0,0.0,2
406,0.0,0.0,0.0,0.0,2
407,0.0,0.0,0.0,0.0,2
408,0.0,0.0,0.0,0.0,2
409,0.0,0.0,0.0,0.0,2
410,0.0,0.0,0.0,0.0,2
411,0.0,0.0,0.0,0.0,2
412,0.0,0.0,0.0,0.0,2
413,0.0,0.0,0.0,0.0,2
414,0.0,0.0,0.0,0.0,2
415,0.0,0.0,0.0,0.0,2
416,0.0,0.0,0.0,0.0,2
417,0.0,0.0,0.0,0.0,2
418,0.0,0.0,0.0,0.0,2
419,0.0,0.0,0.0,0.0,2
420,0.0,0.0,0.0,0.0,2
421,0.0,0.0,0.0,0.0,2
422,0.0,0.0,0.0,0.0,2
423,0.0,0.0,0.0,0.0,2
424,0.0,0.0,0.0,0.0,2
425,0.0,0.0,0.0,0.0,2
426,0.0,0.0,0.0,0.0,2
427,0.0,0.0,0.0,0.0,2
428,0.0,0.0,0.0,0.0,2
429,0.0,0.0,0.0,0.0,2
430,0.0,0.0,0.0,0.0,2
431,0.0,0.0,0.0,0.0,2
432,0.0,0.0,0.0,0.0,2
433,0.0,0.0,0.0,0.0,2
434,0.0,0.0,0.0,0.0,2
435,0.0,0.0,0.0,0.0,2
436,0.0,0.0,0.0,0.0,2
437,0.0,0.0,0.0,0.0,2
438,0.0,0.0,0.0,0.0,2
439,0.0,0.0,0.0,0.0,2
440,0.0,0.0,0.0,0.0,2
441,0.0,0.0,0.0,0.0,2
442,0.0,0.0,0.0,0.0,2
443,0.0,0.0,0.0,0.0,2
444,0.0,0.0,0.0,0.0,2
445,0.0,0.0,0.0,0.0,2
446,0.0,0.0,0.0,0.0,2
447,0.0,0.0,0.0,0.0,2
448,0.0,0.0,0.0,0.0,2
449,0.0,0.0,0.0,0.0,2
450,0.0,0.0,0.0,0.0,2
451,0.0,0.0,0.0,0.0,2
452,0.0,0.0,0.0,0.0,2
453,0.0,0.0,0.0,0.0,2
454,0.0,0.0,0.0,0.0,2
455,0.0,0.0,0.0,0.0,2
456,0.0,0.0,0.0,0.0,2
457,0.0,0.0,0.0,0.0,2
458,0.0,0.0,0.0,0.0,2
459,0.0,0.0,0.0,0.0,2
460,0.0,0.0,0.0,0.0,2
461,0.0,0.0,0.0,0.0,2
462,0.0,0.0,0.0,0.0,2
463,0.0,0.0,0.0,0.0,2
464,0.0,0.0,0.0,0.0,2
465,0.0,0.0,0.0,0.0,2
466,0.0,0.0,0.0,0.0,2
467,0.0,0.0,0.0,0.0,2
468,0.0,0.0,0.0,0.0,2
469,0.0,0.0,0.0,0.0,2
470,0.0,0.0,0.0,0.0,2
471,0.0,0.0,0.0,0.0,2
472,0.0,0.0,0.0,0.0,2
473,0.0,0.0,0.0,0.0,2
474,0.0,0.0,0.0,0.0,2
475,0.0,0.0,0.0,0.0,2
476,0.0,0.0,0.0,0.0,2
477,0.0,0.0,0.0,0.0,2
478,0.0,0.0,0.0,0.0,2
479,0.0,0.0,0.0,0.0,2
480,0.0,0.0,0.0,0.0,2
481,0.0,0.0,0.0,0.0,2
482,0.0,0.0,0.0,0.0,2
483,0.0,0.0,0.0,0.0,2
484,0.0,0.0,0.0,0.0,2
485,0.0,0.0,0.0,0.0,2
486,0.0,0.0,0.0,0.0,2
487,0.0,0.0,0.0,0.0,2
488,0.0,0.0,0.0,0.0,2
489,0.0,0.0,0.0,0.0,2
490,0.0,0.0,0.0,0.0,2
491,0.0,0.0,0.0,0.0,2
492,0.0,0.0,0.0,0.0,2
493,0.0,0.0,0.0,0.0,2
494,0.0,0.0,0.0,0.0,2
495,0.0,0.0,0.0,0.0,2
496,0.0,0.0,0.0,0.0,2
497,0.0,0.0,0.0,0.0,2
498,0.0,0.0,0.0,0.0,2
499,0.0,0.0,0.0,0.0,2
0,0.0,0.0,0.0,0.0,3
1,0.0,0.0,0.0,0.0,3
2,9.644988018977406,3.569426560562739e-16,4.955771463993315e-17,-0.999999998963192,3
3,6.031153261816422,1.118984468966692e-17,3.4584815355610775e-17,-0.9999999983419423,3
4,5.092700307636445,7.741625750690033e-18,1.2723210535184107e-18,-0.9999999980364052,3
5,4.861740955112444,-4.000470119906967e-16,-1.3520585110573219e-17,-0.9999999979431237,3
6,4.815745992245585,-5.068909479175181e-16,-4.741430788228754e-17,-0.9999999979234785,3
7,4.816921331523282,2.3249080485674987e-16,-3.4021026715720857e-17,-0.9999999979239852,3
8,4.829662914334225,-2.02077184259266e-16,-1.160447832443741e-17,-0.9999999979294621,3
9,4.842922427211213,-4.4637201809058323e-17,-2.1941627104811395e-17,-0.9999999979351311,3
10,4.854113232707784,-9.655713292976477e-18,-1.42348560262847e-17,-0.9999999979398915,3
11,4.863149495362562,-9.59254325632298e-17,9.823904066298428e-18,-0.9999999979437194,3
12,4.870414307528527,-9.021120976742621e-17,-8.931936897699344e-18,-0.9999999979467866,3
13,4.876290727378526,-1.9811295502957612e-17,1.4522647396300253e-17,-0.999999997949261,3
14,4.881081585867544,-5.446579162311747e-17,1.2163307887981551e-17,-0.9999999979512738,3
15,4.885015262773172,-1.2347550150565493e-17,1.2304251946909637e-17,-0.9999999979529235,3
16,4.888264017864323,-2.777619188114584e-18,-1.1721480306257863e-17,-0.999999997954284,3
17,4.8909595774048675,-3.8831674370137674e-19,1.034821912549117e-17,-0.9999999979554115,3
18,4.8932043224596296,-1.0136757929711295e-19,1.1291791260969647e-17,-0.9999999979563494,3
19,4.89507903449777,-2.8670546864318057e-19,-1.461198701792373e-17,-0.9999999979571321,3
20,4.8966482773039655,-4.506153839764356e-21,2.4890903055773283e-18,-0.9999999979577867,3
21,4.89796420251189,-1.4373660941224945e-19,-1.4322066072572513e-17,-0.9999999979583355,3
22,4.899069299335977,1.464358642771912e-19,-4.503397970019766e-19,-0.999999997958796,3
23,4.899998425184527,8.198876812816115e-20,-2.7532830732274747e-19,-0.999999997959183,3
24,4.900780335933852,1.1763035149660164e-19,3.6010007160795424e-19,-0.9999999979595087,3
25,4.9014388602243635,2.0398474941535906e-19,4.9492937832400185e-18,-0.9999999979597828,3
26,4.901993814918458,2.794101440580334e-19,-1.585185477253959e-18,-0.9999999979600137,3
27,4.902461728478013,1.1436390388646085e-19,1.1437513122805152e-17,-0.9999999979602084,3
28,4.902856419125663,4.6971709189550917e-20,5.293344469860716e-18,-0.9999999979603726,3
29,4.903189461379434,2.7822162257485e-19,-1.667747275745624e-18,-0.9999999979605112,3
30,4.903470565517243,-1.8429598356793522e-19,1.308024772788689e-17,-0.9999999979606281,3
31,4.903707888260921,2.5026665271529694e-20,-4.734282212294963e-18,-0.9999999979607268,3
32,4.903908288533165,-3.261050938041197e-19,-5.028785888913826e-18,-0.9999999979608102,3
33,4.90407753894591,-1.530929464963996e-19,3.4053620475190135e-18,-0.9999999979608806,3
34,4.904220501330923,1.1102892136001862e-19,-5.001547762975299e-18,-0.99999999796094,3
35,4.904341272872365,1.6373276757688634e-20,8.426685516066246e-18,-0.9999999979609902,3
36,4.904443308072922,-1.801685412173768e-20,4.4599278803178975e-18,-0.9999999979610327,3
37,4.904529520763443,2.076836890204704e-19,5.515759333435808e-18,-0.9999999979610684,3
38,4.90460236956895,-8.892183042673123e-17,-7.618489690442532e-18,-0.9999999979610987,3
39,4.9046639296184695,-2.019652498640759e-17,-2.047024452893e-17,-0.9999999979611244,3
40,4.904715952784148,-4.399430642945631e-18,-5.954506420421742e-19,-0.9999999979611459,3
41,4.904759918335714,-8.805244740820347e-19,1.3568792748061118e-17,-0.9999999979611642,3
42,4.9047970755709125,-2.243208178236291e-19,-8.682375214036871e-18,-0.9999999979611797,3
43,4.904828479718026,-2.3640315767668412e-20,-8.089753926215663e-18,-0.9999999979611928,3
44,4.904855022189873,1.9532979999004792e-20,1.2479904918849236e-17,-0.9999999979612038,3
45,4.904877456090972,6.528340008215945e-20,1.7157194825840365e-17,-0.9999999979612131,3
46,4.904896417730768,-1.7309761261699405e-19,-1.0990751727659581e-17,-0.999999997961221,3
47,4.9049124447755235,-2.9211646348457525e-20,5.501867283844729e-18,-0.9999999979612276,3
48,4.90492599156755,3.386941647794604e-20,-3.2972633875862897e-18,-0.9999999979612333,3
49,4.904937442057963,-1.8848200694669175e-19,8.759854440252038e-18,-0.9999999979612381,3
50,4.904947120726277,-4.9086352253316105e-17,-1.0435683014102364e-17,-0.9999999979612421,3
51,4.904955301802019,-1.0828773933320485e-17,-3.707173702002912e-18,-0.9999999979612455,3
52,4.904962217053818,-2.430315960748732e-18,1.404483123314641e-17,-0.9999999979612483,3
53,4.9049680623690115,-6.695811777472198e-17,4.453570286311163e-19,-0.9999999979612507,3
54,4.9049730033121035,-1.4550845720979214e-17,-1.1915571950529107e-17,-0.9999999979612528,3
55,4.904977179821325,-3.3151249984888533e-18,8.556956907597116e-18,-0.9999999979612545,3
56,4.904980710176947,-8.217350377415287e-19,-3.6644369336172464e-19,-0.999999997961256,3
57,4.90498369435454,-7.654773516082819e-20,-6.075415992851241e-18,-0.9999999979612573,3
58,4.904986216858638,-1.4208176220311773e-19,-1.8213191039564142e-17,-0.9999999979612583,3
59,4.904988349117659,-2.892393152840674e-19,1.2910009463259733e-17,-0.9999999979612592,3
60,4.9049901515076275,6.365016674093911e-20,1.8639108197060715e-17,-0.9999999979612599,3
61,4.904991675062701,2.230728125124813e-19,8.799854813719111e-18,-0.9999999979612606,3
62,4.904992962921064,-5.572258219926078e-20,-4.780365267276007e-18,-0.9999999979612612,3
63,4.9049940515464066,4.645490325467884e-16,-1.904928602658528e-17,-0.9999999979612616,3
64,4.904994971761154,-3.6550472601964954e-17,-5.50952427820856e-19,-0.9999999979612619,3
65,4.904995749618987,-7.984077847094507e-18,1.0930520832201007e-17,-0.9999999979612623,3
66,4.904996407142846,-1.7883256380837476e-18,1.3809604064795179e-17,-0.9999999979612625,3
67,4.904996962948616,-2.302186352091694e-19,-1.0609478600403236e-17,-0.9999999979612628,3
68,4.904997432772152,1.398498987769654e-19,1.3895533096637464e-18,-0.9999999979612629,3
69,4.904997829914952,-5.512583211496354e-20,-3.819841975336024e-18,-0.9999999979612632,3
70,4.904998165620596,-1.8427474218694056e-19,3.104996236019061e-18,-0.9999999979612633,3
71,4.904998449393374,-8.14873912263462e-21,4.12429183646258e-18,-0.9999999979612634,3
72,4.9049986892672965,-7.908873425104136e-20,-3.0067233314479296e-18,-0.9999999979612635,3
73,4.904998892033401,-1.9186674603042852e-20,1.0058396360269544e-18,-0.9999999979612636,3
74,4.90499906343213,-5.527320854092253e-20,-3.199014712645213e-18,-0.9999999979612636,3
75,4.904999208316038,2.3270731832581478e-20,4.55438478430178e-18,-0.9999999979612637,3
76,4.904999330786855,-3.002056720423575e-20,9.314602398265867e-18,-0.9999999979612637,3
77,4.904999434311799,-1.6680903301765697e-19,-5.159830503337298e-18,-0.9999999979612638,3
78,4.904999521821805,-1.940792755233625e-19,-7.915660925645891e-18,-0.9999999979612638,3
79,4.904999595794312,1.6629776404279243e-19,-1.195522796537353e-17,-0.9999999979612638,3
80,4.904999658323492,1.7526331403797735e-19,-8.079653705971348e-19,-0.9999999979612639,3
81,4.904999711179652,-1.4979990065407714e-19,1.2221329386208234e-17,-0.9999999979612639,3
82,4.904999755859103,-2.081594158290696e-19,-1.0729761449861593e-17,-0.9999999979612639,3
83,4.904999793626829,1.5463467934604395e-19,-1.3909846197911623e-17,-0.9999999979612639,3
84,4.904999825552017,-1.2592570565873084e-19,4.133533307363615e-18,-0.9999999979612639,3
85,4.9049998525385075,-8.938966576662084e-20,2.7674862501740843e-18,-0.9999999979612639,3
86,4.904999875350267,9.628972746655875e-20,-1.3534020481650326e-17,-0.9999999979612639,3
87,4.90499989463313,-4.157821716948146e-16,5.379486133518369e-18,-0.999999997961264,3
88,4.904999910932998,4.739235794618222e-17,-2.6496430776673285e-18,-0.999999997961264,3
89,4.904999924711346,1.063372772954998e-17,-7.139076809918048e-18,-0.999999997961264,3
90,4.904999936358224,5.1483855510627584e-17,6.681313380747667e-18,-0.999999997961264,3
91,4.904999946203366,1.1407320270425076e-17,5.7064840153876816e-18,-0.999999997961264,3
92,4.904999954525536,2.6799777558219534e-18,-9.34201960435091e-18,-0.999999997961264,3
93,4.904999961560248,6.731058820996813e-19,2.3665861027493418e-18,-0.999999997961264,3
94,4.904999967506745,-9.873480423568038e-21,-9.479654897763407e-18,-0.999999997961264,3
95,4.9049999725333215,-9.361724646249805e-20,1.0133354498687594e-17,-0.999999997961264,3
96,4.904999976782336,1.5491146614952416e-16,-6.6975516901379086e-18,-0.999999997961264,3
97,4.904999980374001,3.447991746578773e-17,5.221571348958596e-18,-0.999999997961264,3
98,4.904999983410086,7.81657088447969e-18,-4.072158905957286e-18,-0.999999997961264,3
99,4.904999985976483,1.795563994530229e-18,1.557272638623901e-18,-0.999999997961264,3
100,4.904999988145882,3.386817110902725e-19,-6.678526473376292e-19,-0.999999997961264,3
101,4.904999989979663,1.9250230953235873e-19,-4.8538353982017965e-18,-0.999999997961264,3
102,4.904999991529788,-2.205211085880684e-19,6.401280173160388e-18,-0.999999997961264,3
103,4.904999992840089,1.2910299920422138e-19,-3.3649899298192208e-18,-0.999999997961264,3
104,4.904999993947704,1.354473869111252e-19,4.92415708567993e-18,-0.999999997961264,3
105,4.90499999488397,1.7489437979931427e-19,-6.163903116358492e-18,-0.999999997961264,3
106,4.904999995675392,9.31983569009922e-21,-1.0110278205331453e-17,-0.999999997961264,3
107,4.904999996344406,6.501420923011245e-20,1.135315887153708e-17,-0.999999997961264,3
108,4.904999996909913,1.1377584466937884e-19,1.6611919078728173e-18,-0.999999997961264,3
109,4.9049999973879235,2.0670160661760097e-20,-1.0927870129139895e-17,-0.999999997961264,3
110,4.904999997792007,1.0572010759191663e-19,-4.494634330614676e-18,-0.999999997961264,3
111,4.9049999981335715,1.096541064150149e-19,8.716414652817611e-18,-0.999999997961264,3
112,4.904999998422305,1.4153664221754692e-19,1.4216534517623964e-18,-0.999999997961264,3
113,4.904999998666372,-4.643243789036511e-16,9.682520848402815e-18,-0.999999997961264,3
114,4.904999998872684,3.636577330993606e-17,-4.028644121414529e-18,-0.999999997961264,3
115,4.90499999904707,8.195161310007398e-18,-4.3178651308684775e-18,-0.999999997961264,3
116,4.904999999194497,1.745073304588724e-18,7.488989832810415e-18,-0.999999997961264,3
117,4.904999999319102,1.1061389889880505e-19,-8.053385254432158e-18,-0.999999997961264,3
118,4.9049999994244455,-1.3385116337292985e-19,-9.523060780849296e-18,-0.999999997961264,3
119,4.904999999513468,5.025437532638664e-19,-1.3699879528457719e-18,-0.999999997961264,3
120,4.904999999588722,-2.3008227374282216e-19,4.1528566539722066e-18,-0.999999997961264,3
121,4.904999999652364,1.0858750894394344e-19,6.305406824092573e-18,-0.999999997961264,3
122,4.904999999706135,-1.760952094165625e-19,8.039149401656015e-18,-0.999999997961264,3
123,4.904999999751581,-1.031247957068458e-19,-1.013003647560089e-17,-0.999999997961264,3
124,4.904999999790027,-1.5581331663254405e-19,-1.5370487364722471e-19,-0.999999997961264,3
125,4.904999999822514,1.429094724631661e-19,6.5523388854856565e-18,-0.999999997961264,3
126,4.904999999849979,1.0447041618363229e-19,2.4994215164440127e-18,-0.999999997961264,3
127,4.904999999873174,-1.997489571704345e-19,-2.3520731992563612e-18,-0.999999997961264,3
128,4.904999999892801,-4.634114962653952e-16,-7.749986259720434e-18,-0.999999997961264,3
129,4.904999999909376,3.6122754972278866e-17,1.611114553482992e-17,-0.999999997961264,3
130,4.904999999923398,7.951643852302571e-18,3.4126764246057952e-18,-0.999999997961264,3
131,4.904999999935233,1.5221111776646034e-18,-4.024273214143576e-18,-0.999999997961264,3
132,4.904999999945258,3.0618688909264715e-19,-8.51338828649018e-18,-0.999999997961264,3
133,4.904999999953738,4.924880202850251e-17,-1.5262480299152622e-17,-0.999999997961264,3
134,4.904999999960888,1.100386523999245e-17,-1.6765132284532875e-17,-0.999999997961264,3
135,4.904999999966951,2.4964331237701083e-18,8.528497034168107e-18,-0.999999997961264,3
136,4.904999999972048,1.2078019177630552e-16,5.032216188203608e-18,-0.999999997961264,3
137,4.9049999999763685,2.6862329103382812e-17,-1.0095777504713194e-17,-0.999999997961264,3
138,4.904999999980047,5.916788562851719e-18,7.152008292101851e-18,-0.999999997961264,3
139,4.904999999983125,1.3958360770012425e-18,1.1905584924012616e-17,-0.999999997961264,3
140,4.90499999998573,2.001596022324461e-19,-5.191957120030127e-19,-0.999999997961264,3
141,4.904999999987943,-7.570777278356886e-20,-1.0295982376229183e-17,-0.999999997961264,3
142,4.904999999989813,-3.7827250666958373e-19,-1.6755754541230826e-17,-0.999999997961264,3
143,4.904999999991366,-2.808851330981164e-19,5.4828695645943836e-18,-0.999999997961264,3
144,4.904999999992728,1.0501065055454732e-19,5.630635906751784e-18,-0.999999997961264,3
145,4.904999999993844,-2.6429712513966206e-21,4.225722399975257e-18,-0.999999997961264,3
146,4.904999999994793,-4.469613391944757e-19,-1.690392353299127e-18,-0.999999997961264,3
147,4.904999999995587,-1.8634374628633198e-16,1.3946110308597045e-18,-0.999999997961264,3
148,4.904999999996299,-4.159629954252767e-17,1.0630182120417123e-17,-0.999999997961264,3
149,4.904999999996857,-9.139855136285979e-18,-8.382426418572258e-18,-0.999999997961264,3
150,4.904999999997344,-2.2960635151231528e-18,8.889580182013738e-18,-0.999999997961264,3
151,4.904999999997744,-6.734687200270106e-19,-2.128541048780069e-18,-0.999999997961264,3
152,4.9049999999981075,-1.8933903360193589e-19,-8.440195495578782e-18,-0.999999997961264,3
153,4.904999999998388,-4.164955125763554e-21,5.739495786839683e-19,-0.999999997961264,3
154,4.9049999999986476,1.7543854187932034e-20,-8.510983108970814e-18,-0.999999997961264,3
155,4.90499999999885,7.920877998396763e-20,-1.4759849503805779e-18,-0.999999997961264,3
156,4.904999999999044,1.1780356295265731e-19,-2.043387610773637e-18,-0.999999997961264,3
157,4.904999999999195,8.709789272347304e-20,4.5479651440465715e-18,-0.999999997961264,3
158,4.90499999999933,-1.0854443242164438e-19,-1.3723080031518547e-17,-0.999999997961264,3
159,4.904999999999411,1.9075068661562937e-19,8.271483718148834e-18,-0.999999997961264,3
160,4.9049999999995055,1.0575921566503181e-19,1.0590727781903996e-17,-0.999999997961264,3
161,4.904999999999582,-2.0364839055286089e-19,-1.0460539462042555e-17,-0.999999997961264,3
162,4.904999999999651,-2.0298269974060201e-19,1.2411445911030179e-17,-0.999999997961264,3
163,4.904999999999704,1.668045198444163e-19,8.558153327006335e-18,-0.999999997961264,3
164,4.904999999999763,7.609244465244205e-20,5.024528682103942e-18,-0.999999997961264,3
165,4.904999999999795,-6.163949731473866e-20,-4.684812725074079e-18,-0.999999997961264,3
166,4.904999999999804,7.202015170440586e-20,-4.2854333718218805e-18,-0.999999997961264,3
167,4.9049999999998555,7.742637072554691e-20,-2.792989347547134e-19,-0.999999997961264,3
168,4.904999999999864,-2.0210023881721594e-20,-9.573304653280764e-18,-0.999999997961264,3
169,4.9049999999998875,-6.655465981037613e-20,9.300707600598278e-18,-0.999999997961264,3
170,4.904999999999921,5.920549582152203e-20,-9.67362966969085e-18,-0.999999997961264,3
171,4.904999999999928,-1.090610451849479e-20,3.945986697287779e-18,-0.999999997961264,3
172,4.904999999999956,1.8507671332095247e-19,-1.774118129189707e-18,-0.999999997961264,3
173,4.904999999999926,-1.664534085175073e-19,6.332169414568232e-18,-0.999999997961264,3
174,4.904999999999966,2.7716883154810156e-20,-6.417815410688415e-19,-0.999999997961264,3
175,4.904999999999952,1.2049109877167396e-16,-3.3973424598628566e-18,-0.999999997961264,3
176,4.904999999999965,2.6956183806092726e-17,7.863976685349263e-18,-0.999999997961264,3
177,4.904999999999975,6.063379275139603e-18,-7.538220898993021e-18,-0.999999997961264,3
178,4.904999999999978,1.6338878194582036e-18,-1.0345557505233651e-17,-0.999999997961264,3
179,0.0,0.0,0.0,0.0,3
180,14.941331878007253,0.6086441218016148,0.174012873636457,-0.7741265086964498,3
181,4.785130893807716,-0.051627491675643226,-0.7052195402947046,-0.7071067797088308,3
182,0.0,0.0,0.0,0.0,3
183,0.0,0.0,0.0,0.0,3
184,0.0,0.0,0.0,0.0,3
185,0.0,0.0,0.0,0.0,3
186,0.0,0.0,0.0,0.0,3
187,0.0,0.0,0.0,0.0,3
188,0.0,0.0,0.0,0.0,3
189,0.0,0.0,0.0,0.0,3
190,0.0,0.0,0.0,0.0,3
191,0.0,0.0,0.0,0.0,3
192,0.0,0.0,0.0,0.0,3
193,0.0,0.0,0.0,0.0,3
194,0.0,0.0,0.0,0.0,3
195,0.0,0.0,0.0,0.0,3
196,0.0,0.0,0.0,0.0,3
197,0.0,0.0,0.0,0.0,3
198,0.0,0.0,0.0,0.0,3
199,0.0,0.0,0.0,0.0,3
200,0.0,0.0,0.0,0.0,3
201,0.0,0.0,0.0,0.0,3
202,0.0,0.0,0.0,0.0,3
203,0.0,0.0,0.0,0.0,3
204,0.0,0.0,0.0,0.0,3
205,0.0,0.0,0.0,0.0,3
206,0.0,0.0,0.0,0.0,3
207,0.0,0.0,0.0,0.0,3
208,0.0,0.0,0.0,0.0,3
209,0.0,0.0,0.0,0.0,3
210,0.0,0.0,0.0,0.0,3
211,0.0,0.0,0.0,0.0,3
212,0.0,0.0,0.0,0.0,3
213,0.0,0.0,0.0,0.0,3
214,0.0,0.0,0.0,0.0,3
215,0.0,0.0,0.0,0.0,3
216,0.0,0.0,0.0,0.0,3
217,0.0,0.0,0.0,0.0,3
218,0.0,0.0,0.0,0.0,3
219,0.0,0.0,0.0,0.0,3
220,0.0,0.0,0.0,0.0,3
221,0.0,0.0,0.0,0.0,3
222,0.0,0.0,0.0,0.0,3
223,0.0,0.0,0.0,0.0,3
224,0.0,0.0,0.0,0.0,3
225,0.0,0.0,0.0,0.0,3
226,0.0,0.0,0.0,0.0,3
227,0.0,0.0,0.0,0.0,3
228,0.0,0.0,0.0,0.0,3
229,0.0,0.0,0.0,0.0,3
230,0.0,0.0,0.0,0.0,3
231,0.0,0.0,0.0,0.0,3
232,0.0,0.0,0.0,0.0,3
233,0.0,0.0,0.0,0.0,3
234,0.0,0.0,0.0,0.0,3
235,0.0,0.0,0.0,0.0,3
236,0.0,0.0,0.0,0.0,3
237,0.0,0.0,0.0,0.0,3
238,0.0,0.0,0.0,0.0,3
239,0.0,0.0,0.0,0.0,3
240,0.0,0.0,0.0,0.0,3
241,0.0,0.0,0.0,0.0,3
242,0.0,0.0,0.0,0.0,3
243,0.0,0.0,0.0,0.0,3
244,0.0,0.0,0.0,0.0,3
245,0.0,0.0,0.0,0.0,3
246,0.0,0.0,0.0,0.0,3
247,0.0,0.0,0.0,0.0,3
248,0.0,0.0,0.0,0.0,3
249,0.0,0.0,0.0,0.0,3
250,0.0,0.0,0.0,0.0,3
251,0.0,0.0,0.0,0.0,3
252,0.0,0.0,0.0,0.0,3
253,0.0,0.0,0.0,0.0,3
254,0.0,0.0,0.0,0.0,3
255,0.0,0.0,0.0,0.0,3
256,0.0,0.0,0.0,0.0,3
257,0.0,0.0,0.0,0.0,3
258,0.0,0.0,0.0,0.0,3
259,0.0,0.0,0.0,0.0,3
260,0.0,0.0,0.0,0.0,3
261,0.0,0.0,0.0,0.0,3
262,0.0,0.0,0.0,0.0,3
263,0.0,0.0,0.0,0.0,3
264,0.0,0.0,0.0,0.0,3
265,0.0,0.0,0.0,0.0,3
266,0.0,0.0,0.0,0.0,3
267,0.0,0.0,0.0,0.0,3
268,0.0,0.0,0.0,0.0,3
269,0.0,0.0,0.0,0.0,3
270,0.0,0.0,0.0,0.0,3
271,0.0,0.0,0.0,0.0,3
272,0.0,0.0,0.0,0.0,3
273,0.0,0.0,0.0,0.0,3
274,0.0,0.0,0.0,0.0,3
275,0.0,0.0,0.0,0.0,3
276,0.0,0.0,0.0,0.0,3
277,0.0,0.0,0.0,0.0,3
278,0.0,0.0,0.0,0.0,3
279,0.0,0.0,0.0,0.0,3
280,0.0,0.0,0.0,0.0,3
281,0.0,0.0,0.0,0.0,3
282,0.0,0.0,0.0,0.0,3
283,0.0,0.0,0.0,0.0,3
284,0.0,0.0,0.0,0.0,3
285,0.0,0.0,0.0,0.0,3
286,0.0,0.0,0.0,0.0,3
287,0.0,0.0,0.0,0.0,3
288,0.0,0.0,0.0,0.0,3
289,0.0,0.0,0.0,0.0,3
290,0.0,0.0,0.0,0.0,3
291,0.0,0.0,0.0,0.0,3
292,0.0,0.0,0.0,0.0,3
293,0.0,0.0,0.0,0.0,3
294,0.0,0.0,0.0,0.0,3
295,0.0,0.0,0.0,0.0,3
296,0.0,0.0,0.0,0.0,3
297,0.0,0.0,0.0,0.0,3
298,0.0,0.0,0.0,0.0,3
299,0.0,0.0,0.0,0.0,3
300,0.0,0.0,0.0,0.0,3
301,0.0,0.0,0.0,0.0,3
302,0.0,0.0,0.0,0.0,3
303,0.0,0.0,0.0,0.0,3
304,0.0,0.0,0.0,0.0,3
305,0.0,0.0,0.0,0.0,3
306,0.0,0.0,0.0,0.0,3
307,0.0,0.0,0.0,0.0,3
308,0.0,0.0,0.0,0.0,3
309,0.0,0.0,0.0,0.0,3
310,0.0,0.0,0.0,0.0,3
311,0.0,0.0,0.0,0.0,3
312,0.0,0.0,0.0,0.0,3
313,0.0,0.0,0.0,0.0,3
314,0.0,0.0,0.0,0.0,3
315,0.0,0.0,0.0,0.0,3
316,0.0,0.0,0.0,0.0,3
317,0.0,0.0,0.0,0.0,3
318,0.0,0.0,0.0,0.0,3
319,0.0,0.0,0.0,0.0,3
320,51.8406476163637,0.9558706890542609,0.2821827394359814,0.08175651035568847,3
321,50.40520619477376,0.9802999263646293,0.1454656653933118,0.13361060648166692,3
322,32.46437205302174,0.9897683694410501,0.13837919186706746,0.03478179834572441,3
323,37.55755236711401,0.9552836468484458,0.164130040466907,0.24595626307892457,3
324,42.44350135965706,0.9536952052388589,0.2694854544093398,0.13357786079657014,3
325,34.158708461632244,0.9394745856083493,0.3134542208265803,0.13832553580781692,3
326,26.495031831314147,0.9929678227189939,-0.05136981123625996,-0.10665854294613888,3
327,34.922071664161926,0.9613022539089366,-0.2707251419317331,0.05104775786396058,3
328,0.0,0.0,0.0,0.0,3
329,103.05983599107331,0.9964426009701658,-0.0775941738149713,0.032882928210870355,3
330,77.63195720791484,0.9953843410529554,0.003527280237446817,0.09590397084101719,3
331,46.119929726536114,0.882417398739994,0.3001983706323704,0.3622436641778019,3
332,41.630635667358725,0.8178385343169648,0.5334507695330696,0.21580177893251726,3
333,38.767913236178885,0.7938647511845947,0.5797024878232196,0.18364036027600472,3
